wvl Io(W/m2nm) H2Oabs gasesAbs O3abs NO2abs (SIN SUAVIZAR A 10NM  SERIA MEJOR PARTIR EL SUAVIZADO EN TRAMOS DE LONGITU DE ONDA) 
644 1.5963 5.63E-5 0 0.0729 0.328
645 1.62 1.33E-4 0 0.0716 0.327
646 1.6159 7.13E-4 0 0.0703 0.326
647 1.5812 0.00195 0 0.0691 0.325
648 1.5619 0.00321 0 0.0679 0.324
649 1.56 0.00264 0 0.0669 0.323
650 1.5189 9.6E-4 0 0.0657 0.322
651 1.5944 5.85E-4 0 0.0647 0.317
652 1.595 0.00352 0 0.0636 0.312
653 1.6077 6.57E-4 0 0.0625 0.307
654 1.5962 5.71E-4 0 0.0614 0.302
655 1.4982 0.00148 0 0.0603 0.297
656 1.396 9.8E-4 0 0.0592 0.292
657 1.4362 9.52E-4 0 0.0581 0.287
658 1.5382 4.9E-4 0 0.057 0.282
659 1.5509 2.81E-4 0 0.056 0.277
660 1.5576 2.16E-4 0 0.055 0.272
661 1.5702 5.96E-5 0 0.054 0.267
662 1.5664 1.35E-5 0 0.0531 0.262
663 1.57 2.45E-5 0 0.0521 0.257
664 1.5661 1.33E-5 0 0.0511 0.252
665 1.5728 8.72E-6 0 0.05 0.247
666 1.5674 4.91E-6 0 0.0489 0.242
667 1.5591 3.81E-6 0 0.0477 0.237
668 1.5642 0 0 0.0466 0.232
669 1.5589 2.16E-7 0 0.0455 0.227
670 1.561 0 0 0.0445 0.222
671 1.5394 0 0 0.0434 0.217
672 1.5061 0 0 0.0424 0.212
673 1.5157 0 0 0.0413 0.207
674 1.515 0 0 0.0404 0.202
675 1.515 0 0 0.0396 0.201
676 1.514 0 0 0.0387 0.198
677 1.511 0 0 0.0378 0.195
678 1.507 0 0 0.037 0.192
679 1.504 0 0 0.0362 0.189
680 1.501 1.97E-7 0 0.0356 0.186
681 1.498 1.81E-6 0 0.035 0.183
682 1.494 4.42E-6 0 0.0344 0.18
683 1.491 5.44E-6 0 0.0339 0.177
684 1.488 1.33E-5 0 0.0334 0.174
685 1.485 7.7E-6 0 0.0328 0.171
686 1.4783 1.32E-5 7.51E-8 0.0321 0.168
687 1.4414 3.55E-5 0.0143 0.0314 0.165
688 1.422 7.56E-6 0.00707 0.0305 0.162
689 1.443 1.45E-5 0.00568 0.0297 0.159
690 1.474 3.07E-5 0.00386 0.0288 0.156
691 1.4719 1.2E-4 0.00202 0.028 0.153
692 1.4612 7.34E-4 6.8E-4 0.0272 0.15
693 1.461 0.00379 1.94E-4 0.0265 0.147
694 1.46 0.00705 4E-5 0.0258 0.144
695 1.459 0.00475 1.98E-6 0.025 0.141
696 1.45 0.00554 4.28E-7 0.0243 0.138
697 1.441 8.79E-4 1.07E-8 0.0236 0.135
698 1.432 9.06E-4 0 0.023 0.132
699 1.423 0.0036 0 0.0224 0.129
700 1.414 0.00387 0 0.0218 0.126
701 1.43 0.00432 0 0.0213 0
702 1.4375 0.00321 0 0.0209 0
703 1.4369 0.00391 0 0.0205 0
704 1.4348 0.002 0 0.0201 0
705 1.4258 0.00216 0 0.0197 0
706 1.4139 0.00177 0 0.0194 0
707 1.4035 0.00141 0 0.0191 0
708 1.3987 0.00142 0 0.0189 0
709 1.4051 6.94E-4 0 0.0186 0
710 1.4129 0.00102 0 0.0184 0
711 1.4109 7.85E-4 0 0.0182 0
712 1.4034 4.94E-4 0 0.018 0
713 1.3944 8.01E-4 0 0.0179 0
714 1.3855 7.57E-4 0 0.0178 0
715 1.378 0.0018 0 0.0177 0
716 1.3706 0.0022 0 0.0175 0
717 1.3645 0.0203 0 0.0171 0
718 1.3571 0.0355 0 0.0167 0
719 1.3455 0.0652 0 0.0161 0
720 1.3395 0.0468 0 0.0156 0
721 1.3473 0.0229 0 0.015 0
722 1.3592 0.00376 0 0.0145 0
723 1.3655 0.0123 0 0.0141 0
724 1.3678 0.0378 0 0.0137 0
725 1.3645 0.0303 0 0.0133 0
726 1.3558 0.0219 0 0.013 0
727 1.3444 0.0229 0 0.0127 0
728 1.3357 0.0299 0 0.0123 0
729 1.3325 0.0202 0 0.0119 0
730 1.332 0.0139 0 0.0116 0
731 1.3302 0.0184 0 0.0114 0
732 1.327 0.01 0 0.0112 0
733 1.3252 0.00366 0 0.011 0
734 1.3248 0.00322 0 0.0109 0
735 1.327 0.00286 0 0.0108 0
736 1.3252 0.00381 0 0.0108 0
737 1.314 0.00294 0 0.0107 0
738 1.3001 0.00146 0 0.0106 0
739 1.2903 0.00152 0 0.0107 0
740 1.2832 8.61E-4 0 0.0107 0
741 1.2761 4.72E-4 0 0.0108 0
742 1.2717 2.11E-4 0 0.0109 0
743 1.2713 1.55E-4 0 0.0111 0
744 1.2723 5.79E-5 0 0.0112 0
745 1.2732 1.21E-5 0 0.0114 0
746 1.2755 1.08E-5 0 0.0115 0
747 1.2778 4.62E-6 0 0.0115 0
748 1.2787 2.34E-6 0 0.0113 0
749 1.2783 1.19E-6 0 0.0111 0
750 1.274 7.33E-7 0 0.0106 0
751 1.2683 1.18E-6 0 0.0101 0
752 1.2653 3.69E-7 0 0.00954 0
753 1.265 1.16E-7 0 0.00899 0
754 1.2646 3.65E-7 0 0.00847 0
755 1.2629 1.57E-6 0 0.00803 0
756 1.2613 9.31E-9 0 0.00763 0
757 1.257 0 0 0.00731 0
758 1.2501 0 1.07E-8 0.00705 0
759 1.2432 0 5.97E-5 0.00685 0
760 1.2389 0 0.197 0.00667 0
761 1.2386 0 0.338 0.00654 0
762 1.237 0 0.0397 0.00669 0
763 1.2315 0 0.131 0.00702 0
764 1.2246 0 0.073 0.00694 0
765 1.2205 0 0.0377 0.00686 0
766 1.2176 0 0.0154 0.00678 0
767 1.2121 0 0.00511 0.0067 0
768 1.2053 0 9.81E-4 0.00673 0
769 1.202 0 4.19E-4 0.00675 0
770 1.204 0 8.48E-5 0.00677 0
771 1.205 0 1.4E-5 0.0069 0
772 1.207 0 4.2E-6 0.00706 0
773 1.209 5.29E-8 2.37E-6 0.00725 0
774 1.199 8.53E-8 8.78E-7 0.00752 0
775 1.189 8.49E-8 2.57E-7 0.00785 0
776 1.193 8.44E-8 3.66E-8 0.00813 0
777 1.197 5.18E-8 1.07E-8 0.00831 0
778 1.192 3.56E-7 0 0.00843 0
779 1.19 4.62E-7 0 0.00847 0
780 1.1906 2.37E-7 0 0.00838 0
781 1.1891 2.31E-7 0 0.00815 0
782 1.1863 4.55E-7 0 0.00788 0
783 1.1861 4.53E-7 0 0.0075 0
784 1.1858 4.51E-7 0 0.00709 0
785 1.1843 1.4E-5 0 0.00667 0
786 1.1815 3.14E-5 0 0.00634 0
787 1.178 3.48E-4 0 0.00609 0
788 1.176 6.03E-4 0 0.00583 0
789 1.175 0.00109 0 0.00557 0
790 1.167 0.00234 0 0.00537 0
791 1.159 0.00117 0 0.00516 0
792 1.158 0.00104 0 0.00493 0
793 1.157 0.00121 0 0.00474 0
794 1.156 8.13E-5 0 0.00455 0
795 1.155 2.69E-4 0 0.00439 0
796 1.154 0.00203 0 0.00429 0
797 1.153 0.00174 0 0.00422 0
798 1.144 4.1E-4 0 0.00417 0
799 1.136 6.68E-4 0 0.00409 0
800 1.139 0.00116 0 0.004 0
801 1.143 0.00143 0 0.00397 0
802 1.136 0.00125 0 0.00396 0
803 1.13 0.00157 0 0.00395 0
804 1.123 0.00132 0 0.00396 0
805 1.116 7.69E-4 0 0.00402 0
806 1.118 2.75E-4 0 0.0041 0
807 1.121 3.92E-4 0 0.00422 0
808 1.116 3.15E-4 0 0.0044 0
809 1.11 7.23E-4 0 0.00461 0
810 1.105 0.00136 0 0.00482 0
811 1.103 0.00159 0 0.00501 0
812 1.101 0.00376 0 0.00521 0
813 1.11 0.00609 0 0.0054 0
814 1.12 0.0188 0 0.00556 0
815 1.105 0.0207 0 0.00568 0
816 1.09 0.0363 0 0.00573 0
817 1.088 0.0371 0 0.00571 0
818 1.086 0.0391 0 0.00561 0
819 1.082 0.0201 0 0.00545 0
820 1.079 0.0252 0 0.00523 0
821 1.071 0.00312 0 0.00494 0
822 1.063 0.00634 0 0.00461 0
823 1.072 0.0927 0 0.00428 0
824 1.082 0.0117 0 0.00395 0
825 1.08 0.00509 0 0.00365 0
826 1.078 0.0115 0 0.00337 0
827 1.074 0.0045 0 0.0031 0
828 1.07 0.028 0 0.00288 0
829 1.0565 0.0122 0 0.00269 0
830 1.043 0.0106 0 0.00253 0
831 1.05 0.0098 0 0.00238 0
832 1.057 0.0146 0 0.00228 0
833 1.0475 0.00337 0 0.00219 0
834 1.038 0.00628 0 0.00211 0
835 1.0335 0.00107 0 0.00207 0
836 1.029 0.00358 0 0.00204 0
837 1.0385 0.00102 0 0.00202 0
838 1.048 0.00151 0 0.002 0
839 1.0375 7.7E-4 0 0.002 0
840 1.027 5.08E-4 0 0.00201 0
841 1.0285 8.81E-4 0 0.00203 0
842 1.03 4.69E-4 0 0.00207 0
843 1.015 1.44E-4 0 0.00212 0
844 1 3.37E-4 0 0.00219 0
845 1.005 9.55E-5 0 0.00229 0
846 1.01 6.46E-5 0 0.00242 0
847 1.011 8.3E-6 0 0.00257 0
848 1.012 8.08E-5 0 0.00275 0
849 0.994 8.1E-5 0 0.00297 0
850 0.976 7.72E-5 0 0.00322 0
851 0.971 1.52E-4 0 0.00346 0
852 0.966 1.57E-4 0 0.00367 0
853 0.921 3.11E-5 0 0.00379 0
854 0.876 1.13E-4 0 0.0038 0
855 0.912 1.81E-5 0 0.00373 0
856 0.948 4.66E-5 0 0.00362 0
857 0.971 1.2E-5 0 0.00349 0
858 0.994 1.75E-5 0 0.00334 0
859 0.981 7.29E-6 0 0.00316 0
860 0.968 1.55E-7 0 0.00293 0
861 0.9765 2.21E-6 0 0.00269 0
862 0.985 3.54E-8 3.66E-8 0.00247 0
863 0.953 2.18E-7 7.51E-8 0.00227 0
864 0.921 3.49E-7 1.07E-8 0.00208 0
865 0.904 3.5E-8 1.07E-8 0.00189 0
866 0.887 3.49E-8 3.66E-8 0.00173 0
